"theme","reading","value","timestamp","sensor_name","lon","lat"
"Air Quality","CO","1.2363583038611625e-28",2016-10-31 07:07:17,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","1.2363583038611625e-28",2016-10-31 07:07:17,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","1.1127224734750462e-28",2016-10-31 07:13:17,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","95.3",2016-10-31 07:13:17,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","10.475620095645967",2016-10-31 07:13:17,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","60.539107168846115",2016-10-31 07:13:17,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","8.6",2016-10-31 07:13:17,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","7.300572148469779e-29",2016-10-31 07:27:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","7.300572148469779e-29",2016-10-31 07:27:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","7.300572148469779e-29",2016-10-31 07:27:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","7.300572148469779e-29",2016-10-31 07:27:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","60.385852371312325",2016-10-31 07:27:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","6.873054344753319",2016-10-31 07:27:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","94.9",2016-10-31 07:27:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","8.6",2016-10-31 07:27:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","60.385852371312325",2016-10-31 07:27:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","8.6",2016-10-31 07:27:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","94.9",2016-10-31 07:27:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","6.873054344753319",2016-10-31 07:27:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","94.9",2016-10-31 07:27:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","6.873054344753319",2016-10-31 07:27:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","60.385852371312325",2016-10-31 07:27:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","8.6",2016-10-31 07:27:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","8.6",2016-10-31 07:27:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","60.385852371312325",2016-10-31 07:27:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","6.873054344753319",2016-10-31 07:27:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","94.9",2016-10-31 07:27:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","4.31091484794992e-29",2016-10-31 07:51:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","94.0",2016-10-31 07:51:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","8.9",2016-10-31 07:51:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","4.058469860033388",2016-10-31 07:51:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","61.631884588024505",2016-10-31 07:51:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","4.31091484794992e-29",2016-10-31 07:51:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","4.31091484794992e-29",2016-10-31 07:51:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","4.31091484794992e-29",2016-10-31 07:51:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","4.31091484794992e-29",2016-10-31 07:51:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","4.31091484794992e-29",2016-10-31 07:51:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","4.31091484794992e-29",2016-10-31 07:51:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","4.31091484794992e-29",2016-10-31 07:51:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","4.31091484794992e-29",2016-10-31 07:51:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","4.058469860033388",2016-10-31 07:51:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","61.631884588024505",2016-10-31 07:51:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","94.0",2016-10-31 07:51:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","8.9",2016-10-31 07:51:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","61.631884588024505",2016-10-31 07:51:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","8.9",2016-10-31 07:51:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","4.058469860033388",2016-10-31 07:51:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","94.0",2016-10-31 07:51:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","4.058469860033388",2016-10-31 07:51:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","61.631884588024505",2016-10-31 07:51:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","94.0",2016-10-31 07:51:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","8.9",2016-10-31 07:51:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","94.0",2016-10-31 07:51:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","4.058469860033388",2016-10-31 07:51:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","8.9",2016-10-31 07:51:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","61.631884588024505",2016-10-31 07:51:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","4.058469860033388",2016-10-31 07:51:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","8.9",2016-10-31 07:51:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","61.631884588024505",2016-10-31 07:51:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","94.0",2016-10-31 07:51:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","8.9",2016-10-31 07:51:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","61.631884588024505",2016-10-31 07:51:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","4.058469860033388",2016-10-31 07:51:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","94.0",2016-10-31 07:51:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","61.631884588024505",2016-10-31 07:51:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","4.058469860033388",2016-10-31 07:51:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","94.0",2016-10-31 07:51:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","8.9",2016-10-31 07:51:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","61.631884588024505",2016-10-31 07:51:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","8.9",2016-10-31 07:51:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","4.058469860033388",2016-10-31 07:51:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","94.0",2016-10-31 07:51:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","4.31091484794992e-29",2016-10-31 07:51:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","94.0",2016-10-31 07:51:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","61.631884588024505",2016-10-31 07:51:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","4.058469860033388",2016-10-31 07:51:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","8.9",2016-10-31 07:51:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","3.879823363154928e-29",2016-10-31 08:00:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","3.879823363154928e-29",2016-10-31 08:00:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","3.879823363154928e-29",2016-10-31 08:00:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","93.5",2016-10-31 08:00:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","8.9",2016-10-31 08:00:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","3.6526228740300493",2016-10-31 08:00:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","61.19767297294181",2016-10-31 08:00:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","93.5",2016-10-31 08:00:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","3.6526228740300493",2016-10-31 08:00:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","61.19767297294181",2016-10-31 08:00:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","8.9",2016-10-31 08:00:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","3.6526228740300493",2016-10-31 08:00:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","93.5",2016-10-31 08:00:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","61.19767297294181",2016-10-31 08:00:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","8.9",2016-10-31 08:00:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","3.491841026839436e-29",2016-10-31 08:09:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","3.2873605866270443",2016-10-31 08:09:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","8.9",2016-10-31 08:09:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","60.927641318689794",2016-10-31 08:09:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","93.5",2016-10-31 08:09:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","3.491841026839436e-29",2016-10-31 08:09:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","3.491841026839436e-29",2016-10-31 08:09:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","3.491841026839436e-29",2016-10-31 08:09:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","3.491841026839436e-29",2016-10-31 08:09:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","3.491841026839436e-29",2016-10-31 08:09:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","3.2873605866270443",2016-10-31 08:09:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","93.5",2016-10-31 08:09:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","60.927641318689794",2016-10-31 08:09:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","8.9",2016-10-31 08:09:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","60.927641318689794",2016-10-31 08:09:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","93.5",2016-10-31 08:09:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","8.9",2016-10-31 08:09:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","3.2873605866270443",2016-10-31 08:09:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","3.2873605866270443",2016-10-31 08:09:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","60.927641318689794",2016-10-31 08:09:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","8.9",2016-10-31 08:09:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","93.5",2016-10-31 08:09:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","93.5",2016-10-31 08:09:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","60.927641318689794",2016-10-31 08:09:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","3.2873605866270443",2016-10-31 08:09:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","8.9",2016-10-31 08:09:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","60.927641318689794",2016-10-31 08:09:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","8.9",2016-10-31 08:09:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","93.5",2016-10-31 08:09:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","3.2873605866270443",2016-10-31 08:09:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","3.1426569241554923e-29",2016-10-31 08:11:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","3.1426569241554923e-29",2016-10-31 08:11:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","93.5",2016-10-31 08:11:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","60.96881644027674",2016-10-31 08:11:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","9.0",2016-10-31 08:11:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","4.016066589389567",2016-10-31 08:11:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","9.0",2016-10-31 08:11:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","4.016066589389567",2016-10-31 08:11:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","60.96881644027674",2016-10-31 08:11:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","93.5",2016-10-31 08:11:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","3.1426569241554923e-29",2016-10-31 08:11:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","60.96881644027674",2016-10-31 08:11:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","93.5",2016-10-31 08:11:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","9.0",2016-10-31 08:11:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","4.016066589389567",2016-10-31 08:11:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","3.1426569241554923e-29",2016-10-31 08:11:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","9.0",2016-10-31 08:11:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","60.96881644027674",2016-10-31 08:11:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","4.016066589389567",2016-10-31 08:11:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","93.5",2016-10-31 08:11:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","3.1426569241554923e-29",2016-10-31 08:11:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","4.016066589389567",2016-10-31 08:11:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","9.0",2016-10-31 08:11:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","60.96881644027674",2016-10-31 08:11:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","93.5",2016-10-31 08:11:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","3.1426569241554923e-29",2016-10-31 08:11:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","4.016066589389567",2016-10-31 08:11:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","9.0",2016-10-31 08:11:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","60.96881644027674",2016-10-31 08:11:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","93.5",2016-10-31 08:11:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","2.545552108565949e-29",2016-10-31 08:20:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","2.545552108565949e-29",2016-10-31 08:20:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","2.545552108565949e-29",2016-10-31 08:20:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","60.84187167335742",2016-10-31 08:20:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","9.0",2016-10-31 08:20:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","93.5",2016-10-31 08:20:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","3.2530139374055493",2016-10-31 08:20:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","3.2530139374055493",2016-10-31 08:20:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","93.5",2016-10-31 08:20:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","9.0",2016-10-31 08:20:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","60.84187167335742",2016-10-31 08:20:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","9.0",2016-10-31 08:20:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","3.2530139374055493",2016-10-31 08:20:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","60.84187167335742",2016-10-31 08:20:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","93.5",2016-10-31 08:20:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","2.545552108565949e-29",2016-10-31 08:20:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","2.545552108565949e-29",2016-10-31 08:20:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","9.0",2016-10-31 08:20:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","60.84187167335742",2016-10-31 08:20:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","3.2530139374055493",2016-10-31 08:20:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","93.5",2016-10-31 08:20:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","93.5",2016-10-31 08:20:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","60.84187167335742",2016-10-31 08:20:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","9.0",2016-10-31 08:20:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","3.2530139374055493",2016-10-31 08:20:18,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","2.634941289298495",2016-10-31 08:25:19,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","60.28258070673418",2016-10-31 08:25:19,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","9.0",2016-10-31 08:25:19,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","93.5",2016-10-31 08:25:19,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","2.0618972079384186e-29",2016-10-31 08:25:19,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","93.5",2016-10-31 08:25:19,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","60.28258070673418",2016-10-31 08:25:19,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","2.634941289298495",2016-10-31 08:25:19,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","2.0618972079384186e-29",2016-10-31 08:25:19,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","9.0",2016-10-31 08:25:19,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","1.8557074871445768e-29",2016-10-31 08:26:19,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","60.13067741395249",2016-10-31 08:26:19,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","93.5",2016-10-31 08:26:19,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","2.3714471603686453",2016-10-31 08:26:19,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","9.0",2016-10-31 08:26:19,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","1.8557074871445768e-29",2016-10-31 08:26:19,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","1.8557074871445768e-29",2016-10-31 08:26:19,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","1.8557074871445768e-29",2016-10-31 08:26:19,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","1.8557074871445768e-29",2016-10-31 08:26:19,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","2.3714471603686453",2016-10-31 08:26:19,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","93.5",2016-10-31 08:26:19,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","60.13067741395249",2016-10-31 08:26:19,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","9.0",2016-10-31 08:26:19,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","2.3714471603686453",2016-10-31 08:26:19,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","93.5",2016-10-31 08:26:19,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","60.13067741395249",2016-10-31 08:26:19,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","9.0",2016-10-31 08:26:19,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","9.0",2016-10-31 08:26:19,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","60.13067741395249",2016-10-31 08:26:19,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","2.3714471603686453",2016-10-31 08:26:19,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","93.5",2016-10-31 08:26:19,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","93.5",2016-10-31 08:26:19,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","9.0",2016-10-31 08:26:19,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","60.13067741395249",2016-10-31 08:26:19,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","2.3714471603686453",2016-10-31 08:26:19,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","1.8557074871445768e-29",2016-10-31 08:26:19,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","2.3714471603686453",2016-10-31 08:26:19,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","93.5",2016-10-31 08:26:19,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","60.13067741395249",2016-10-31 08:26:19,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","9.0",2016-10-31 08:26:19,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","1.8557074871445768e-29",2016-10-31 08:26:19,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","2.3714471603686453",2016-10-31 08:26:19,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","93.5",2016-10-31 08:26:19,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","9.0",2016-10-31 08:26:19,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","60.13067741395249",2016-10-31 08:26:19,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","1.3528107581283966e-29",2016-10-31 08:39:19,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","9.1",2016-10-31 08:39:19,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","93.5",2016-10-31 08:39:19,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","1.7287849799087427",2016-10-31 08:39:19,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","60.06702801881195",2016-10-31 08:39:19,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","1.3528107581283966e-29",2016-10-31 08:39:19,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","1.3528107581283966e-29",2016-10-31 08:39:19,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","1.3528107581283966e-29",2016-10-31 08:39:19,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","1.3528107581283966e-29",2016-10-31 08:39:19,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","1.3528107581283966e-29",2016-10-31 08:39:19,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","1.3528107581283966e-29",2016-10-31 08:39:19,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","1.3528107581283966e-29",2016-10-31 08:39:19,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","1.7287849799087427",2016-10-31 08:39:19,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","93.5",2016-10-31 08:39:19,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","9.1",2016-10-31 08:39:19,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","60.06702801881195",2016-10-31 08:39:19,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","60.06702801881195",2016-10-31 08:39:19,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","9.1",2016-10-31 08:39:19,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","93.5",2016-10-31 08:39:19,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","1.7287849799087427",2016-10-31 08:39:19,"new_new_emote_1102",-1.6238503387269,54.972338816641
